T_Local,Ws_26_5m,Ta_26_5m,P_mean_26_5m,Rh_26_5m,e_26_5m,Hs_26_5m,Le_26_5m,Ustar_26_5m,Fco2_26_5m,CO2_26_5m,DR_26_5m,UR_26_5m,DLR_26_5m,ULR_26_5m,Rn_26_5m,Rns_26_5m,Rnl_26_5m,Alb_26_5m,Wd_26_5m
5/4/13 1:00,0.829924,20.18,100.781647,51.36,1.214,-10.842135,15.064523,0.149049,0.490465,795.787964,-4.141,3.112,354.7,420.1,-72.68,-7.253,-65.43,,9.667999
5/4/13 1:30,0.787331,19.77,100.759758,52.82,1.217,9.581072,12.531461,0.167734,0.227563,802.377441,-3.988,3.076,355.6,418.5,-69.91,-7.063,-62.84,,10.06799
5/4/13 2:00,1.304163,19.37,100.771744,57.41,1.29,16.686441,3.690106,0.250755,0.156001,821.783142,-3.906,2.012,354.7,416.7,-67.89,-5.919,-61.97,,347.8851
5/4/13 2:30,1.612813,18.68,100.777077,62.46,1.345,6.004414,3.165203,0.211729,0.379016,839.508911,-3.857,1.696,354.2,414.1,-65.39,-5.554,-59.84,,346.349
5/4/13 3:00,1.472143,17.85,100.838074,69.58,1.422,9.704633,11.759636,0.398373,0.133409,834.985352,-4.148,1.38,351.4,410.6,-64.73,-5.528,-59.2,,349.0661
5/4/13 3:30,1.588702,17.11,100.854034,75.95,1.48,39.356208,11.397552,0.257913,0.83579,819.676025,-3.733,1.586,350,407.4,-62.63,-5.319,-57.31,,356.5745
5/4/13 4:00,1.567726,16.68,100.872375,78.5,1.49,30.808182,8.817082,0.345273,0.265719,814.117249,-3.373,1.781,350.8,405.5,-59.87,-5.154,-54.71,,356.6505
5/4/13 4:30,1.98702,16.2,100.875168,80.7,1.485,3.80558,-37.73292,0.510773,-0.130576,810.374939,-3.358,1.47,347.3,403.1,-60.63,-4.828,-55.8,,350.5335
5/4/13 5:00,1.817908,15.86,100.883766,82.2,1.481,56.355659,27.920079,0.412041,0.371713,811.479553,-3.547,1.587,343.6,401,-62.51,-5.133,-57.38,,354.6647
5/4/13 5:30,1.25113,15.72,100.949387,82.7,1.476,25.663813,7.524013,0.209833,0.44821,814.955322,-0.328,2.633,343.5,400.3,-59.76,-2.961,-56.8,,350.1421
5/4/13 6:00,0.914564,15.81,100.989716,81.9,1.47,12.531371,-1.905513,0.094907,0.032049,821.170349,16.19,4.718,339.7,400.4,-49.24,11.47,-60.7,0.341,326.3211
5/4/13 6:30,0.785022,15.72,101.00676,82.1,1.465,27.996123,22.338338,0.117445,0.733597,837.229187,51.02,9.07,339.5,401.3,-19.87,41.95,-61.81,0.187,314.2089
5/4/13 7:00,1.358111,16.08,101.068985,79.88,1.459,41.81061,5.675087,0.301965,-0.169556,858.6297,123.1,18.61,340.9,405.6,39.73,104.5,-64.73,0.152,358.2436
5/4/13 7:30,1.155363,16.18,101.10659,78.13,1.436,116.276056,79.612175,0.390651,-0.237972,858.101135,193.3,27.7,342.9,410.4,98.1,165.6,-67.51,0.143,350.6264
5/4/13 8:00,1.072321,16.98,101.130165,74.27,1.436,0.016972,17.065342,0.330633,0.345098,850.593811,285.9,39.45,347.5,418.6,175.4,246.5,-71.08,0.138,66.06958
5/4/13 8:30,2.178103,17.37,101.153214,71.51,1.417,73.675148,18.109937,0.348212,0.219819,843.176453,374,50.51,350.4,424.2,249.7,323.5,-73.8,0.135,76.89468
5/4/13 9:00,2.054963,18,101.20787,68.78,1.419,56.175213,76.793241,0.458327,0.724624,838.238586,435.8,56.26,356.3,431.3,304.5,379.5,-75.03,0.129,54.4054
5/4/13 9:30,2.2528,18.58,101.218704,64.49,1.379,112.054729,52.634159,0.417948,0.198644,840.998596,519.1,65.55,360.7,439.1,375.1,453.6,-78.44,0.126,65.6709
5/4/13 10:00,2.780674,18.82,101.242218,64.26,1.395,127.754163,46.933613,0.4083,0.420158,822.985107,473.7,58.19,366.2,440.6,341.1,415.5,-74.45,0.123,65.61414
5/4/13 10:30,2.359678,19.43,101.237808,63.09,1.423,254.726332,64.614562,0.725197,0.588996,816.927063,534.5,63.4,371.8,446.2,396.6,471.1,-74.43,0.118,54.12195
5/4/13 11:00,2.362055,19.84,101.242264,61.4,1.421,245.569766,67.20762,0.570872,0.762595,811.089783,514,58.64,376.6,450.4,381.6,455.4,-73.78,0.114,47.13043
5/4/13 11:30,2.366361,20.29,101.19352,60.47,1.439,198.783115,59.190298,0.590384,0.722327,809.286194,591.9,65.14,377.6,455.6,448.7,526.8,-78.03,0.11,46.82397
5/4/13 12:00,2.365724,20.99,101.160416,58.34,1.45,203.692627,56.482884,0.594423,0.356554,806.71106,710,74.92,377.1,464,548.2,635.1,-86.9,0.106,48.12366
5/4/13 12:30,2.66589,21.68,101.148567,55.75,1.444,163.745316,50.574235,0.616516,0.869425,795.271301,697,71.73,380.7,470,535.9,625.3,-89.3,0.103,26.60852
5/4/13 13:00,2.688552,22.57,101.133255,48.74,1.334,136.817903,106.027337,0.481289,0.832718,779.005005,648.2,67.3,382.6,474.7,488.7,580.9,-92.2,0.104,76.28912
5/4/13 13:30,3.060876,23.09,101.121223,45.62,1.288,113.652747,7.830732,0.492221,0.656866,779.004517,537.2,58.16,388.6,471.9,395.7,479,-83.3,0.108,113.2672
5/4/13 14:00,2.825389,23.12,101.097664,45.82,1.296,172.665579,83.595249,0.60707,0.593676,778.19342,471.7,51.86,390.1,469.9,340,419.8,-79.8,0.11,71.53235
5/4/13 14:30,2.518995,23.18,101.066917,47.27,1.342,145.190979,57.598371,0.584967,0.932852,771.146912,529.2,57.54,388.8,471.8,388.7,471.7,-83,0.109,80.45871
5/4/13 15:00,2.410418,23.48,101.0355,47.3,1.367,145.733768,52.191897,0.517356,0.94402,756.288696,405.8,43.93,389.6,470.5,280.9,361.8,-80.9,0.108,73.15497
5/4/13 15:30,3.329007,23.26,101.00515,47.69,1.361,83.022339,51.057826,0.562555,0.385592,749.160828,295.2,33.53,387.6,463.3,185.9,261.6,-75.76,0.114,84.71216
5/4/13 16:00,2.588816,23.37,101.00209,49.01,1.408,69.678968,30.623867,0.486221,0.371642,746.78595,259.3,30.22,392.4,460.8,160.6,229,-68.4,0.117,74.59262
5/4/13 16:30,3.168787,23.41,101.000175,48.78,1.405,68.355748,18.66828,0.614624,0.593226,754.945496,224.7,26.6,390.6,458.6,130,198.1,-68.04,0.118,81.35574
5/4/13 17:00,3.407955,23.4,101.001297,49.94,1.436,71.101153,8.017232,0.64549,0.756922,755.779602,174.2,21.28,387,455.3,84.6,152.9,-68.31,0.122,69.63672
5/4/13 17:30,2.645678,23.29,100.999847,51.4,1.469,31.842816,24.680052,0.538307,0.79866,756.478271,90.8,11.76,389.9,450.8,18.08,79,-60.92,0.13,86.00714
5/4/13 18:00,2.563798,23.03,101.001366,52.97,1.49,50.17686,16.564647,0.530158,1.210541,754.440063,53.75,7.473,389.6,447.1,-11.19,46.28,-57.47,0.141,90.67044
5/4/13 18:30,2.842406,22.71,101.024841,54.29,1.498,25.562936,14.17205,0.646838,1.072847,745.938721,20.44,3.729,386.9,442.9,-39.27,16.71,-55.98,0.192,70.76886
5/4/13 19:00,3.477959,22.27,101.088631,55.94,1.503,11.436686,7.288058,0.514372,0.546482,732.533997,0.137,1.227,384.5,438.9,-55.47,-1.09,-54.38,,63.59018
5/4/13 19:30,2.802046,21.88,101.099037,57.43,1.506,1.535823,8.307726,0.646723,0.665249,731.197266,-3.418,1.098,378.4,435.5,-61.63,-4.517,-57.11,,67.25504
5/4/13 20:00,3.092973,21.54,101.124763,58.22,1.496,10.321241,13.576269,0.530411,0.36885,737.242554,-3.424,1.129,374.1,432.7,-63.15,-4.553,-58.6,,66.83261
5/4/13 20:30,3.311795,21.19,101.150482,58.37,1.468,41.473349,35.686907,0.715041,0.189276,746.862244,-3.219,1.007,374.9,430.6,-59.98,-4.226,-55.75,,66.54785
5/4/13 21:00,2.709915,20.82,101.184975,58.9,1.448,29.230672,17.151406,0.705422,0.819345,756.877136,-3.339,1.066,371.9,428.3,-60.82,-4.406,-56.41,,79.86563
5/4/13 21:30,2.402279,20.41,101.214661,60.2,1.443,22.907564,8.962676,0.499202,0.587964,760.711304,-3.48,1.181,368.1,425.7,-62.26,-4.661,-57.6,,84.30618
5/4/13 22:00,2.054283,20.01,101.221443,61.8,1.445,11.944032,4.853912,0.42135,0.438755,762.662842,-3.554,1.328,366,423.3,-62.16,-4.882,-57.28,,91.39777
5/4/13 22:30,2.211625,19.64,101.205933,63.41,1.45,25.861841,5.76391,0.428181,0.467883,763.894226,-3.113,1.209,370.6,421.8,-55.61,-4.322,-51.29,,96.29211
5/4/13 23:00,2.149713,19.34,101.160973,64.83,1.454,21.921874,6.302022,0.462999,0.480984,765.460327,-3.119,1.19,368.8,420.1,-55.61,-4.309,-51.3,,87.9892
5/4/13 23:30,2.693466,18.98,101.1586,66.07,1.449,24.633949,10.582554,0.4771,0.297279,765.782837,-3.147,1.057,364.2,417.9,-58,-4.204,-53.8,,72.8978
5/5/13 0:00,2.148861,18.6,101.158882,67.37,1.443,27.02219,12.7978,0.436247,0.309082,768.259705,-3.936,1.43,349.3,414.7,-70.7,-5.366,-65.33,,89.38138
5/5/13 0:30,2.628103,18.25,101.158852,68.2,1.429,36.45448,24.454476,0.571002,0.404753,772.609558,-3.707,1.446,347.2,412.5,-70.47,-5.153,-65.31,,104.0077
5/5/13 1:00,3.692995,17.83,101.128922,69.15,1.411,25.415856,15.157256,0.557192,0.224471,776.530396,-3.173,1.057,351,410.7,-63.95,-4.23,-59.71,,103.9556
5/5/13 1:30,2.726063,17.58,101.119629,69.81,1.403,16.290326,8.171775,0.372768,0.215841,779.019226,-3.291,1.233,350.2,409.4,-63.75,-4.524,-59.22,,105.8394
5/5/13 2:00,2.35463,17.42,101.123169,70.35,1.399,4.347351,1.806694,0.330295,0.198873,781.006531,-3.559,1.543,342.7,407.5,-69.9,-5.102,-64.8,,99.97946
5/5/13 2:30,2.159099,17.16,101.125015,71.57,1.4,12.849386,3.178622,0.295448,0.101338,783.200806,-3.026,1.241,357,407.3,-54.59,-4.267,-50.32,,72.60895
5/5/13 3:00,1.93979,16.95,101.123329,72.51,1.399,25.062785,7.48378,0.489253,0.087648,784.228271,-2.868,1.247,359.6,406.7,-51.27,-4.114,-47.15,,77.07953
5/5/13 3:30,1.920334,16.71,101.124832,73.35,1.395,28.736371,9.380776,0.396061,0.165897,786.205139,-3.22,1.238,352.6,405,-56.89,-4.457,-52.44,,65.66687
5/5/13 4:00,2.041831,16.38,101.124557,74.64,1.389,15.785649,0.712262,0.33437,0.244618,787.317017,-3.344,1.334,346.9,403,-60.74,-4.678,-56.07,,54.96884
5/5/13 4:30,1.753424,16.26,101.124725,74.85,1.383,15.261277,-1.257668,0.435118,0.206368,786.993652,-3.92,1.722,336.7,401.2,-70.21,-5.642,-64.57,,78.84003
5/5/13 5:00,2.124472,16.11,101.125679,75.16,1.375,20.583185,10.737619,0.371228,0.191632,785.768982,-3.722,1.652,334.7,399.9,-70.62,-5.374,-65.25,,59.59839
5/5/13 5:30,2.203676,15.9,101.126488,75.66,1.367,19.514258,10.190112,0.378593,0.224341,785.562256,-0.122,2.132,331.6,398.7,-69.36,-2.254,-67.11,,72.86359
5/5/13 6:00,2.215826,15.86,101.151344,74.97,1.35,10.354385,10.007919,0.442287,0.339997,783.889282,12.95,3.864,330.3,398.5,-59.18,9.08,-68.26,0.329,99.77875
5/5/13 6:30,1.90375,16.03,101.198174,73.8,1.344,24.876155,38.111392,0.440977,0.491869,786.21521,68.28,11.66,331.4,400.6,-12.53,56.62,-69.15,0.173,103.0176
5/5/13 7:00,1.82137,16.42,101.213867,71.79,1.34,44.832031,16.752662,0.468895,0.311854,786.472656,151,23.34,335.2,406.2,56.71,127.7,-70.99,0.155,87.02985
5/5/13 7:30,2.13162,16.8,101.22271,69.46,1.328,55.829597,17.772239,0.472973,0.343807,783.103027,207.2,30.35,340.5,411.5,105.7,176.8,-71.08,0.146,89.00784
5/5/13 8:00,2.370207,17.18,101.238968,68.12,1.334,54.968629,14.54313,0.410251,0.149443,782.360168,276.4,36.87,356.9,418.3,178.1,239.6,-61.44,0.133,64.29138
5/5/13 8:30,2.775206,17.44,101.248581,67.57,1.346,84.463185,23.269725,0.434943,0.34897,784.324829,331.4,44.26,352.4,421,218.6,287.2,-68.6,0.133,57.71686
5/5/13 9:00,3.260467,18,101.249901,66.19,1.365,98.82574,22.719511,0.523288,0.292813,781.325989,517.7,67.88,358.4,432.1,376,449.8,-73.76,0.131,54.93164
5/5/13 9:30,3.52376,18.7,101.251282,63.81,1.375,70.501143,25.194111,0.511252,0.448391,774.899536,550.5,70.86,357.9,437.8,399.8,479.6,-79.88,0.128,59.85577
5/5/13 10:00,3.638417,19.71,101.257744,60.63,1.391,171.86596,47.271652,0.615383,0.258938,766.762512,675.4,84.6,358.6,448.6,500.9,590.9,-90,0.125,64.4761
5/5/13 10:30,3.076171,20.81,101.261414,56.23,1.382,142.802732,56.120621,0.661233,0.608406,761.090149,737.9,86.9,365.6,459.9,556.7,651,-94.2,0.118,72.35004
5/5/13 11:00,2.861924,21.56,101.253845,56.04,1.442,244.366001,84.804911,0.595961,0.544545,758.443481,732.3,80.9,374.7,466.8,559.4,651.4,-92.1,0.11,100.248
5/5/13 11:30,3.196431,22.48,101.239716,55.03,1.497,212.541422,45.94482,0.701217,1.200118,748.575317,785,81.3,375.5,474,605.3,703.8,-98.4,0.104,96.45035
5/5/13 12:00,2.689487,23.44,101.164566,53.39,1.54,237.357771,79.406713,0.590853,0.340639,740.313904,828,81.6,377.5,482.8,640.9,746.2,-105.3,0.099,77.47888
5/5/13 12:30,3.470951,23.95,101.134651,52.04,1.547,225.976627,73.543186,0.546253,1.317147,740.686462,827,81.9,380.2,486.1,638.9,744.8,-105.9,0.099,112.639
5/5/13 13:00,3.290267,24.48,101.121681,50.28,1.544,289.475384,121.52836,0.612039,0.92062,735.746948,855,87.5,390.8,492.5,666.1,767.8,-101.6,0.102,104.9814
5/5/13 13:30,2.508739,25.51,101.038002,47.26,1.543,204.615119,150.095987,0.692118,0.335541,733.351074,679.1,70.13,405.7,495.3,519.4,609,-89.5,0.103,91.87103
5/5/13 14:00,2.914235,25.52,101.025658,44.96,1.469,130.26472,68.644043,0.554164,0.781872,734.250366,353.3,38.49,410.8,483.6,242,314.8,-72.79,0.109,82.95328
5/5/13 14:30,3.19533,25.41,101.00164,43.14,1.4,109.480543,115.001638,0.550439,0.801688,734.095276,331.2,37.15,412.5,478,228.4,294,-65.59,0.112,92.61215
5/5/13 15:00,3.581639,25.53,100.975182,38.1,1.245,102.864328,55.06153,0.536755,0.587952,732.051208,414.8,45.08,401.6,478.8,292.6,369.8,-77.19,0.109,98.23236
5/5/13 15:30,2.967026,25.94,100.903305,37.12,1.243,95.540137,48.401814,0.615734,0.257125,731.866272,522.8,55.66,389.9,484.9,372.2,467.1,-94.9,0.107,70.2608
5/5/13 16:00,3.378649,26.18,100.897156,34.88,1.185,98.81527,75.194704,0.577974,0.534151,731.276917,493.2,52.49,383.7,485.2,339.3,440.7,-101.4,0.106,78.24475
5/5/13 16:30,3.264982,26.17,100.880424,31.91,1.083,94.444457,19.933181,0.764219,1.141482,734.581787,267.5,29.13,379.5,476.1,141.8,238.4,-96.6,0.108,104.6971
5/5/13 17:00,2.80528,26.12,100.874626,31.72,1.074,45.279996,64.96759,0.54869,0.739475,734.620056,224.3,25.87,384.7,472.9,110.3,198.4,-88.2,0.115,96.05295
5/5/13 17:30,3.46273,25.82,100.880341,33.97,1.13,74.893481,-39.950131,0.78385,1.756178,738.955566,132.2,16.1,390.6,466.5,40.3,116.1,-75.85,0.122,106.239
5/5/13 18:00,3.238152,25.5,100.881004,34.74,1.134,26.319349,30.476425,0.717878,1.430938,739.692444,91.7,12.4,383.8,461.1,1.936,79.26,-77.33,0.136,102.9605
5/5/13 18:30,2.776451,25.17,100.886414,36.89,1.18,3.045246,25.998711,0.546535,1.337104,743.790588,27.31,4.937,372.8,455,-59.84,22.37,-82.2,0.214,102.0911
5/5/13 19:00,2.912424,24.61,100.90226,39.52,1.223,17.45211,19.39943,0.521373,1.503426,748.03772,-0.129,2.083,369.9,449.3,-81.6,-2.212,-79.41,,104.0579
5/5/13 19:30,3.328265,24.07,100.944389,38.16,1.144,14.027472,50.864052,0.54841,1.118948,747.032166,-4.096,1.389,374.9,445.9,-76.47,-5.485,-70.99,,110.2149
5/5/13 20:00,3.253894,23.73,100.964272,39.06,1.146,-3.331893,15.009093,0.520497,1.08431,750.422302,-3.952,1.317,375.1,443.4,-73.58,-5.269,-68.31,,106.9801
5/5/13 20:30,2.005375,23.46,100.991623,41.23,1.19,-8.854037,4.293007,0.455488,0.975697,753.574402,-4.147,1.679,376.9,441.5,-70.38,-5.826,-64.56,,97.44751
5/5/13 21:00,2.0218,23.11,100.999947,43.8,1.238,-5.166702,-12.234115,0.433557,0.531898,750.161377,-4.272,1.701,370.1,438.7,-74.6,-5.973,-68.63,,95.18018
5/5/13 21:30,2.055679,22.6,101.000496,48.47,1.329,10.320675,-32.912271,0.430237,0.303229,752.187378,-4.361,1.662,365.8,435.6,-75.89,-6.024,-69.87,,94.38654
5/5/13 22:00,2.275952,22,100.999969,53.09,1.403,8.596199,-11.940447,0.462092,0.366463,763.90155,-3.964,1.328,370.1,433.2,-68.43,-5.292,-63.13,,91.43137
5/5/13 22:30,2.414691,21.47,101.000839,55.65,1.424,8.743833,4.641029,0.434478,0.512683,769.14624,-3.472,1.228,375.6,431.3,-60.37,-4.7,-55.67,,92.93073
5/5/13 23:00,2.581568,21.08,100.993729,57.12,1.427,18.20212,-1.109047,0.506302,0.823287,766.277771,-3.361,1.185,373.3,429.1,-60.41,-4.546,-55.87,,101.5457
5/5/13 23:30,3.136973,20.73,100.993118,59.98,1.466,12.098394,-6.712808,0.50732,0.497495,759.058289,-3.331,1.084,369,426.9,-62.34,-4.415,-57.92,,101.0094
5/6/13 0:00,2.784852,20.36,100.988274,61.98,1.481,11.472467,-3.475377,0.537745,0.570692,759.668884,-3.438,1.202,366.5,424.7,-62.82,-4.64,-58.18,,100.475
5/6/13 0:30,2.917204,20,100.969017,63.1,1.475,5.757442,-2.90071,0.540177,0.52416,759.19397,-3.666,1.247,357.9,422.1,-69.12,-4.913,-64.21,,101.0518
5/6/13 1:00,2.923496,19.63,100.911156,63.42,1.449,10.663467,7.06287,0.464623,0.341018,759.681702,-3.398,1.262,359.6,420.2,-65.34,-4.661,-60.68,,102.4378
5/6/13 1:30,2.664359,19.37,100.901138,64.05,1.44,10.193648,4.2943,0.472089,0.351807,759.633606,-3.23,1.274,360,418.8,-63.23,-4.504,-58.73,,102.7431
5/6/13 2:00,2.463763,19.12,100.882828,65.04,1.439,14.478431,1.488183,0.398571,0.177926,761.829102,-3.207,1.343,360.6,417.4,-61.39,-4.55,-56.84,,100.1759
5/6/13 2:30,2.59978,18.87,100.866676,66.25,1.444,14.358365,0.652179,0.520876,0.276747,762.40802,-2.984,1.188,363.3,416.4,-57.35,-4.171,-53.18,,101.3401
5/6/13 3:00,3.145202,18.65,100.841141,68.31,1.468,14.581655,-4.127907,0.415271,0.262631,760.841248,-2.334,0.95,372.2,416.1,-47.17,-3.284,-43.89,,101.1042
5/6/13 3:30,1.894781,18.5,100.824287,69.71,1.484,18.49088,0.474622,0.485087,0.213088,761.763,-2.531,1.079,372.9,415.4,-46.18,-3.61,-42.57,,98.0936
5/6/13 4:00,2.279153,18.36,100.837219,70.77,1.493,12.886703,0.959582,0.40383,0.140938,763.87439,-2.161,1.008,377.2,415,-40.98,-3.169,-37.82,,92.54282
5/6/13 4:30,2.439967,18.16,100.843056,71.59,1.491,3.694011,-0.407144,0.198178,0.106464,768.07312,-2.123,0.809,378.3,414.1,-38.7,-2.932,-35.77,,58.94189
5/6/13 5:00,2.163925,17.95,100.841293,72.97,1.5,26.28076,16.933686,0.549099,0.233272,769.957458,-1.76,0.854,382.7,413.5,-33.5,-2.614,-30.88,,74.53513
5/6/13 5:30,1.854568,17.95,100.849358,73.79,1.517,13.916063,7.011501,0.307596,0.162684,770.827942,-0.821,0.919,384.9,413.6,-30.43,-1.74,-28.69,,88.0726
5/6/13 6:00,2.028465,17.87,100.873734,74.69,1.528,17.764384,4.427214,0.39201,0.30239,772.346985,5.021,1.556,384.6,413.3,-25.25,3.465,-28.71,0.391,102.6084
5/6/13 6:30,1.763671,17.86,100.879433,75.25,1.539,-23.118656,-58.65234,0.246575,0.655351,792.887451,15.4,2.775,388.7,413.8,-12.5,12.62,-25.12,0.183,67.9527
5/6/13 7:00,1.226907,17.92,100.95607,76.14,1.563,21.959518,26.664493,0.297108,-1.131551,811.346741,25.88,4.384,389.3,413.6,-2.797,21.5,-24.3,0.17,113.9052
5/6/13 7:30,0.97423,17.99,100.98233,76.83,1.584,9.8703,111.981326,0.134758,2.150393,798.294861,36.48,5.944,391.4,413.9,8.09,30.54,-22.45,0.165,108.8437
5/6/13 8:00,1.514228,17.98,100.982201,77.68,1.601,24.946148,1.686758,0.29794,-0.422211,804.61731,57.21,7.782,391.8,414.4,26.77,49.43,-22.66,0.137,68.16638
5/6/13 8:30,2.046956,17.72,100.97789,78.18,1.585,23.624498,54.26953,0.299087,2.215209,800.325256,66.41,8.76,391.1,413.8,34.9,57.65,-22.75,0.131,56.47067
5/6/13 9:00,1.746125,17.89,100.991852,79.27,1.624,33.478131,-9.835733,0.382245,-1.529691,784.652344,96.1,12.88,391.8,414.5,60.49,83.2,-22.7,0.134,78.73288
5/6/13 9:30,1.802309,17.92,100.98037,80.1,1.644,16.078365,2.944263,0.352152,,,86.8,10.62,395.6,415.1,56.63,76.16,-19.53,0.122,82.96902
5/6/13 10:00,1.733626,17.8,100.991714,81.8,1.667,36.10335,15.724259,0.407067,,988.129822,116,14.95,394.5,414.7,80.8,101,-20.18,0.13,75.37369
5/6/13 10:30,1.786816,17.83,100.993217,82.3,1.679,31.117047,28.504255,0.335758,0.628246,784.384888,168.1,19.11,396.5,417.2,128.4,149,-20.64,0.114,77.13806
5/6/13 11:00,1.557712,18.04,100.998184,82.8,1.713,19.278795,-44.963327,0.184184,-0.576902,791.427856,80.4,8.48,403.9,417.4,58.41,71.9,-13.48,0.105,101.2836
5/6/13 11:30,1.819665,18.15,100.97496,83.7,1.744,24.817972,-55.070944,0.380995,-0.152865,805.802673,70.75,7.729,405.2,417,51.22,63.02,-11.8,0.109,94.3096
5/6/13 12:00,2.301639,18.2,100.913269,86.1,1.798,24.873718,,0.372047,,,78.61,10.58,406.8,415.6,59.29,68.03,-8.74,0.136,114.7373
5/6/13 12:30,2.024668,18.26,100.905792,88.4,1.855,24.359491,,0.307167,,,155.8,18.43,407.7,417.2,127.8,137.3,-9.51,0.122,113.2621
5/6/13 13:00,2.300786,18.5,100.875671,89,1.894,27.699576,,0.385262,,,276.6,29.61,407.4,423.2,231.2,247,-15.86,0.107,109.2151
5/6/13 13:30,2.105181,18.8,100.860435,88.3,1.916,41.481756,,0.355679,,,179.4,19.1,409.5,424.5,145.3,160.3,-15.05,0.106,101.0457
5/6/13 14:00,1.453941,19.02,100.846275,87.6,1.927,24.225868,,0.300168,,,56.96,6.006,409.9,422.2,38.61,50.95,-12.34,0.107,74.64532
5/6/13 14:30,2.166923,19.14,100.787849,87,1.928,33.156539,,0.489662,,,63.21,7.3,410.5,422.1,44.27,55.91,-11.64,0.116,99.99725
5/6/13 15:00,2.203981,19.15,100.779434,87.5,1.94,15.863002,,0.316238,,,71.24,9.44,412.3,420.8,53.22,61.8,-8.58,0.133,91.62082
5/6/13 15:30,2.09729,19.03,100.758965,89.7,1.973,17.123309,,0.388818,,,89.7,10.92,411.4,420.4,69.84,78.8,-8.97,0.124,98.87244
5/6/13 16:00,2.255018,18.96,100.758636,90.9,1.991,17.008005,,0.309901,,,98.9,11.47,412.3,420.4,79.38,87.4,-8.05,0.121,83.94836
5/6/13 16:30,1.804144,18.9,100.758408,91.4,1.994,49.58665,,0.432356,,,71.73,8.69,412,419.8,55.2,63.04,-7.84,0.124,76.17206
5/6/13 17:00,1.63743,18.85,100.755875,92.1,2.005,11.021439,,0.333304,,,79.52,9.27,411.7,419.7,62.26,70.25,-7.988,0.119,87.34042
5/6/13 17:30,2.312537,18.8,100.755226,91.7,1.988,18.587238,,0.397891,,,47.91,6.796,407.4,419.3,29.18,41.11,-11.93,0.146,98.55109
5/6/13 18:00,1.800686,18.9,100.750267,90.6,1.978,8.919269,13.229247,0.376407,0.74787,758.394226,20.4,3.919,408.9,418.5,6.933,16.48,-9.55,0.198,94.53049
5/6/13 18:30,1.929911,18.89,100.756927,90.5,1.975,10.145028,17.436844,0.391229,0.572198,761.042603,7.825,2.39,408.5,417.9,-3.901,5.435,-9.34,0.322,94.62537
5/6/13 19:00,2.871933,18.83,100.756126,89.6,1.947,13.697898,-10.907731,0.444724,0.452598,779.237122,-0.859,2.303,408.5,416.8,-11.42,-3.162,-8.26,,105.5208
5/6/13 19:30,2.151409,18.72,100.751442,90.2,1.948,10.181846,-39.752223,0.438365,,,-1.877,2.03,408,415.5,-11.33,-3.907,-7.428,,101.7772
5/6/13 20:00,2.530416,18.62,100.783798,91,1.952,7.768035,-68.596715,0.405185,0.350121,821.558594,-1.745,1.979,407.2,415.1,-11.67,-3.724,-7.941,,102.7916
5/6/13 20:30,3.353459,18.64,100.793961,89.2,1.916,4.686851,24.250193,0.446546,0.705405,765.466797,0.883,2.332,405.3,415.2,-11.35,-1.449,-9.9,,104.1513
5/6/13 21:00,3.514112,18.68,100.835022,88.4,1.902,8.26876,7.546087,0.454137,0.769798,763.770325,0.439,1.281,407.1,415.1,-8.83,-0.842,-7.99,,106.6587
5/6/13 21:30,3.267114,18.6,100.848099,88.9,1.904,8.916629,4.082791,0.412849,0.638587,765.218811,0.091,0.769,407.2,414.7,-8.18,-0.678,-7.499,,108.3783
5/6/13 22:00,3.321117,18.52,100.870872,88.7,1.891,13.528016,13.90271,0.563275,0.726451,763.922791,-0.062,0.549,407,414.6,-8.24,-0.611,-7.625,,104.5404
5/6/13 22:30,2.564012,18.53,100.879944,88.4,1.884,17.515271,15.068899,0.490097,0.653442,766.974548,-0.182,0.498,406.9,414.6,-8.38,-0.68,-7.696,,104.5612
5/6/13 23:00,2.972599,18.46,100.881149,88.5,1.878,11.188834,12.01318,0.394888,0.478562,765.776306,-0.175,0.461,406.6,414.3,-8.35,-0.636,-7.713,,107.5038
5/6/13 23:30,2.102189,18.41,100.857384,88.6,1.875,10.778023,9.259754,0.428632,0.417989,764.634888,-0.244,0.467,406.3,414.1,-8.49,-0.711,-7.776,,86.61011
5/7/13 0:00,1.922489,18.32,100.840965,88.8,1.869,19.455121,15.160872,0.464551,0.409446,765.203796,-0.329,0.406,405.9,413.7,-8.49,-0.734,-7.76,,83.22717
5/7/13 0:30,1.83902,18.18,100.844032,89.6,1.869,18.909145,8.661019,0.415782,0.336074,761.076599,-0.466,0.234,405.6,413,-8.1,-0.7,-7.4,,83.84003
5/7/13 1:00,1.952303,18.05,100.79348,90.1,1.865,9.405592,9.923262,0.386208,0.33211,760.632935,-0.381,0.289,405.2,412.7,-8.21,-0.67,-7.538,,92.129
5/7/13 1:30,2.206295,18.02,100.785507,89.9,1.856,19.402627,11.154983,0.472599,0.413695,755.51416,-0.411,0.267,405,412.5,-8.2,-0.678,-7.526,,78.88718
5/7/13 2:00,2.258366,17.96,100.758995,90.2,1.856,13.540723,7.155897,0.447151,0.271075,752.293823,-0.437,0.219,404.9,412.2,-7.904,-0.657,-7.248,,85.99658
